id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
449,0.006984706937478224,2.7699851761617635,-0.10774751395454726,0.9747854984533031,1.5174957146678123,0.29710229966591595,0.06905942254947565,-0.45407939379695195,0.3926421117328692
388,-0.22235216675224734,1.2735857272363273,0.054985093633066494,0.9688139622405184,-0.5300796811092954,1.5628332758678194,-1.1892703217492928,0.6696302283211727,0.1458780398963936
42,-1.0581720396772483,-0.6139818505689952,-1.0242059320948527,1.470035361136463,0.23035974066106912,1.451537578113348,0.21213286466663608,0.40343950314271054,-0.31644514042394184
1370,-2.179709569969539,-0.42795880804578473,0.1886620270516916,0.5865205596866029,0.4857162705721894,-1.6249493523873517,-0.07431951293559165,-0.017791949813762455,0.11350202560583539
217,3.2698460058814263,-0.16339540421497356,-0.6598894744634348,1.515883176799703,0.902271568494244,-0.8357536648062255,1.4365070429494664,-0.1976793543809174,0.2497150470307749
1734,0.36705738291241763,0.5572299690247992,-0.4149818645580621,0.7053272806619881,-1.0476492433285065,-1.3131988780055783,-0.548317481468413,0.6744665724939183,-0.2198414750708282
1355,-0.02248577401769962,-2.382381491055748,0.5053596710753779,0.03852884879281079,-0.2763787754387873,-0.11450702505852121,0.4489195666082167,-0.2664683226172186,0.18999688565517894
183,1.1417225800560686,2.0827216571588,-1.598892551596486,1.0883999270274671,-0.3700944730266337,-0.45515021855482196,0.8664250365982846,-0.12872126987902566,-0.2217586678248521
1732,4.4594023276650185,1.3641639324217287,-0.809142454409077,-0.9004436077478569,-0.7613173344959717,0.5420809905705027,-0.08459144231503347,0.4692912075865838,0.6041823865521065
1129,-1.7996202200262057,2.4013125869661915,-0.8115617936827514,-0.7016387332934395,-1.6245248237684196,0.4335544209751546,-0.11562213210707198,0.2258183929214506,-0.1809624535393724
34,-2.1639158393962656,-1.003323033693395,0.7921091191113302,1.2815123140550482,0.9538680465492411,-2.1304153667698844,0.0132799643868612,-0.38857363158783614,-0.12010762277804286
345,-3.348386971963029,3.5213398533365203,0.7060336618310737,-1.139466980983356,-0.3037099256160872,-0.025023477889687017,0.37481711906654835,0.11851453300734573,0.4013286132835373
1445,0.655580413127309,-2.4259308435378917,0.3046503235273995,-0.6631465888508531,0.48541546890527687,0.1838251375867031,-0.6895972510651611,0.47705607756006957,-0.057219167343954484
946,4.784853901137126,-0.43773257023771484,-1.1759348385274855,0.968666452060603,1.2204280009028414,1.5399031524344926,-0.5798208056617942,0.6939362418251244,0.27946811987174297
725,0.6891933150675912,-2.671521068973009,-0.10519195229893197,1.9093240483733682,0.1620899097151508,-0.25862166266840997,0.7623705210833499,-0.17283770326938763,0.29720737749475856
1681,2.2398431420956126,0.6264060255107078,2.128710536434095,-0.9781370355298784,-0.9419438315547184,0.5667972254429352,-0.19336601100265677,-0.01951910185229119,0.09872428286197499
490,1.784833568594617,0.48780805668157146,-2.0169309084322617,0.12352595960028721,-0.8919427415467134,-0.3262502246259176,0.03130811337946153,-0.2315082924193668,-0.46247966831404386
921,-0.19275168139887372,-0.27178604011034335,-1.6706650547622746,0.5590873652326954,-1.0233037099856739,-1.9136967436494268,-1.3956396994490086,-0.05676439548099791,0.47306718245693846
298,-1.138393519474746,2.467466065839634,-1.684177710786189,2.0014561821349544,-0.2161665224414697,0.6870481599445473,-0.730428136303275,0.1858884199703657,-0.3963364985563044
1034,1.5422230769069456,1.0270788036062903,2.1396524892970805,0.030244170698998592,0.21265591301764553,0.0978968307158863,1.0323312056460534,-0.477940382492035,0.5323750681903974
1015,0.7885853340156415,-0.6692344894073848,-0.114983546483131,0.4237911455178309,-0.4129278058042548,-0.9960611416863545,0.2718947041426295,-0.23746070728815857,-0.13764030916416176
112,0.0036313275748372504,2.986194532617346,0.7855635712996497,0.28172030526706543,0.24400234559722206,-0.8521563992095458,0.49771964963410487,0.21952016209783884,0.2464583019042288
1048,-0.5709552792090956,-0.9279016167252118,0.883810758605877,0.6120772898482212,-0.3343000159342945,1.994643301474921,-0.16009763900579282,-0.1286082507194587,-0.15760132760901185
1475,0.7900541491080061,2.7040539102178593,0.3429037707449984,-0.4641589687101748,-1.4681546574487296,0.25099529752075167,-0.31260924663701756,0.2917441037395628,0.23398578792618788
1827,0.5618027433576005,-1.5152520350273688,-0.5879040039397775,1.3645472733255741,-0.6917336767536546,0.5692053194769119,2.3912430777294977,-0.36355021773396806,0.7539240680196968
273,-2.261876230479216,-0.2589959723674536,-0.4841941081037084,1.220979831329729,-0.598732056237773,1.4393545665040561,0.5533537808588265,0.1504689457052627,-0.21945572178953773
1646,5.5770054115202345,1.3980666265604762,-1.2416159131274866,-0.9776110442620946,-0.19454078438718084,0.4129627951339854,-0.011327479083075298,0.0018572744137116733,0.09673185029151893
1873,1.7323826525003865,-0.12194894268774613,-1.0615552902728054,0.532534017176084,-1.0150019182690178,-0.2700945483608867,0.19034741831338794,0.46644864342554526,0.25418646923125643
1684,-0.4804109552274208,-1.4192737710842136,-0.288968754466644,-1.3745478515223362,-0.7173855638972588,0.6472435889271857,1.1341324810376785,0.7398464394695617,-0.24397059828284517
293,-2.1819030020697254,-1.2102431081011986,-1.4094294947927999,-2.474647128404401,0.11212188057732242,-1.7690613995003375,-1.2773996635695477,-1.5763922102384398,0.8463096060249174
804,-0.1982569353772335,-0.6850273696540338,0.7581731295998984,-0.41165086524520245,-1.3460609576660785,-0.2992223100081655,-0.34502454480111944,-0.035915084916956976,0.034343991743632084
1733,0.9521093430131872,-1.3825952008703553,-1.7817393373919679,-0.43179382660340637,0.5931171528091272,1.780444478242335,-0.7147219707583824,0.8244436606015182,-0.014392336697918104
327,-1.8131066313232878,-1.4372190714523447,-0.4534191280778251,2.2983037063713416,0.11545778340103845,1.3117284222123842,0.8974729971122467,-0.7324492732316551,0.10054556953485967
1025,0.8041099992074054,-1.1012590074072757,-0.5107031151404183,-1.1522553266602995,-0.6264668876632631,-0.4284597339979105,-0.2983631698367842,0.14937300546532434,0.20893931268771096
77,4.119769937747568,1.2286507838317504,-1.276983095849051,-0.19447905934439863,0.1205596467522565,-0.5059455446791287,0.18390790975355323,0.38381329619511384,-0.2804259229583675
1462,-3.1038662675553206,-1.594273541336666,-1.0136148765817523,-1.9808129963037144,-0.497142248994714,-0.5565846563570068,0.003060864715054406,0.07523254507935628,-0.006988241020105795
1631,-2.3756032803546425,-2.667107821069618,-1.0226464193415046,0.226648733756364,0.49920669929445693,-0.0196956995038051,0.49123677328607557,-1.2514399459946115,0.6503369074768434
1479,-3.3531548101004676,-1.1554874819706655,-0.7633813635201501,-1.1327793905517025,1.467295295119268,1.232670047618713,-0.17158355952468932,0.443969955718938,-0.4915682097610031
1784,-1.285745206759527,-0.8492461606095226,0.46031195616958115,-1.1341768296563333,-1.2042214837328746,0.5006333026308913,0.5008374551345119,-0.3233581987592566,-0.03937554966199804
1449,-2.0069144080001315,-1.461240961213215,-0.9946849024235455,-1.7594329077317477,-0.8183591921489347,-0.5153133530450569,-0.23105029580163972,0.2096312538330445,-0.06043358061708134
2185,-0.4350239741244435,1.2753504603122314,-0.5658157653355663,2.2690467154701595,0.05518672551825181,1.068783434910535,-0.10234514446892924,0.2011598793885349,0.18127951491475913
1943,-0.7067268626494839,-0.9908558902526341,-0.11604887334366237,2.51097060593165,-0.43979545710332013,0.6585646105100114,-0.22682943118880702,-0.6439781976566946,0.4064217117157605
1861,4.087646852655887,-0.4318888607359659,0.04547784962056107,0.23623054083837863,0.41789808811475593,-0.5695816467168778,0.7418346460400335,0.624463027509454,-0.1579203063480256
1833,1.4480494698418573,0.332608712775602,1.2709138419057322,1.6522942803848084,2.9256156736397836,-0.7050204353454683,-0.7248911365576645,0.8806285454387537,-0.2421496749391252
336,-0.8534900679853921,-0.5039375753790309,-0.03969131326191176,-0.17221082361859677,-1.5648562702315896,-0.10659583015706231,-0.03559763627130798,0.10520813226936947,0.045768455437188486
1068,-1.4256504768514957,-0.6339727451256872,0.10628598089636956,-0.07325703949863187,-0.8682508976972859,-1.011357144295269,-0.20810133660892033,0.10692035823107407,-0.4598233903323505
669,-5.126759332910372,-1.463681327561086,-0.09703335333453128,-0.6405434916949551,2.8600498237122305,-0.1504032140424516,0.4624840056852095,0.5468311242656596,-0.09030542190853671
522,1.016081276138679,1.983815108497162,1.206180203786601,-0.5901869419611748,-1.3828284488557938,0.35433360275838616,-0.2996441829261067,0.18174231560678358,0.17714018318507999
1662,2.7240372213093607,-1.8457456622272856,0.060851885281118054,1.0766148183947246,0.1604967070848002,-0.8686502861742296,1.1188516273954132,0.1965336257649917,0.21316484306404157
1602,0.9574709033362889,1.339551294375477,1.3171375270580366,-0.6606786819296916,-1.9020763026907601,0.683871738974278,-0.32851714856920394,0.19854600032957798,0.04510961751512205
1520,0.7250537454730575,1.7618441368778004,1.608584422493757,0.5822891948452557,0.36542667882387647,1.5876770878039406,-1.596845026412628,0.19085499457827126,0.1052601323332725
1500,0.3831410845987563,-0.10736303224923202,-0.8688929922528259,-0.2839468018440719,-0.9299849164505777,-1.3141547685775066,-1.5156412350857114,-0.8919642311732464,-0.21147881141419625
802,-0.280155706124013,4.9070337179729355,-2.3318630044498563,0.2902286157966388,-0.11627435758311513,-0.5294906883172125,0.7556282134696092,-0.8570247766475294,-1.000924908043577
275,2.9529997457724746,0.20599995501116794,-2.2431827258655894,0.2719405931856176,-0.8074007833864921,0.058151767101664795,0.20535618059988547,0.5718028586521936,0.3433760429693845
1091,-0.02172692940073771,-0.7886591048353123,-0.6233558083711452,0.06195495866619295,-0.39250452926778384,1.4172455110510156,0.01494079694715578,0.13292326246331984,0.1403071416299963
1487,4.3260015369049345,1.9117498060597842,-0.04842379693639955,-0.8154451547981042,0.05552266173145929,0.0658699713034239,-0.07503680827378092,-0.0249381605289771,0.25255960712759795
1259,0.47591884332451595,-2.4924978660996624,-0.19071810257653263,0.34362003945951425,0.022410139430244808,-0.5387567167380409,-1.3608276472137995,0.2588422917973724,0.1183981021524454
1215,-3.00324958958333,-1.5764596731297058,-0.6681725075192414,-0.9051992185424513,1.4801403295581637,1.0608382018178901,-0.07954991235722844,0.687316585040343,-0.15835235956834412
343,3.901119240781814,1.6296247372747918,1.4800234174564606,-1.0722119141855662,0.8108296858357559,-0.13952838543376433,0.013988482516601732,-0.21950976673585038,0.3538989676624107
1625,-0.7957175382641131,-1.3352922210861993,-0.438338988777193,0.6915781831187768,1.608778384970758,-1.774210936976248,-1.008025035661279,-0.8492930380927899,0.3195388227429979
2184,-1.0803974954547264,-1.1885506014988108,-0.6105581712533957,-0.6261648607427966,0.09016006797448942,1.2159357408833003,-0.17752789725691995,0.9190386673764461,-0.3036173958566668
1265,1.1120482646019436,-1.0043702618870542,-0.5100954946190767,1.8316273775413718,0.44205950914858766,-0.1394585504064284,-1.5951441826179307,1.1143043158465569,-0.048821232058069375
1525,-2.2454646830402556,-0.8101687667315441,-0.0034555346772288126,-0.5817655588841879,-1.4661303389576865,-0.7551167117699895,-0.4151040841920142,0.10548781872479442,-0.2867286464955882
1997,1.9109700370955434,1.806631693748578,1.1177132072517624,-0.6676089162122236,-0.9868479069016685,0.2936862779387444,-0.24758656864478484,0.14464362489050997,0.27023543007834927
1721,0.2533090167920527,-2.2955855280619595,1.0818846347754276,-0.712093872295034,-0.3041881233168938,-1.1075888996929952,-0.678002947976438,-0.0497525652238962,-0.1140917893895927
390,-0.8829828510975171,-0.8018051170047968,0.29246434516611336,-0.6653785062173975,-1.4144535965102902,-0.6362176179194482,-0.8971142244168067,-0.5183746183783241,-0.11658229015386386
1523,1.7311463743462892,-0.7136742648076709,-0.4101595254614529,0.47611542423104425,-0.24905748523675908,0.23437009640613252,1.2992123523435102,-0.37365942867479923,-0.13400538069421936
685,0.6456982436313371,0.831790662173526,1.2013377401721268,-0.02554522714195674,0.10278774276682068,-0.5468198728040368,0.5935495627055409,-0.7384804480769399,0.4974262312020623
1337,-1.7468899436418883,-2.614246341315507,-0.0506033309961398,-1.0264794964975033,0.8660616294599592,-0.34081660962688637,-0.869032137355185,-0.14670581686389855,0.036339047524953594
1704,-2.6572418571906398,-1.2185436522545303,-1.1685725982138468,-1.2507361258542051,0.49839095885170764,-0.506677509922541,0.030981762962916083,-0.03796547850274834,0.4854100673953475
1280,-3.033870590297068,1.2725468766983752,0.318347575349628,-0.32558072374827923,-1.7056698159609185,0.7085125778652489,0.8597175049722445,-0.2860254201152491,-0.08370968050422346
2145,-2.431293985073227,4.769276785932893,1.0087618647841687,0.14793589606767155,1.1041876516110474,-1.72529445308202,0.4156835502874124,0.6043508080655345,0.41837030312655665
1437,-2.3979934785395787,-1.1482523567875307,-0.7431352790768596,-1.723763160951293,-0.18351115240920587,1.0692277536544184,-0.3104480429597791,0.3761327864561538,-0.13669430043379582
2004,2.668058421249778,-1.1395480581010569,-0.4677123656676968,-0.27073976319751053,-0.05638746413194034,-0.6349163311401284,0.08936329465068181,0.7918804609235521,0.5023288503028206
903,1.6778519619765246,0.6693860050287762,4.440758725357853,-1.7475197010958314,1.3395910462686036,-0.07231745606899144,0.12918128092133732,-0.7787496604731302,-0.13468249301008076
2178,-0.8297350722435057,2.061818354998863,-1.298505718965906,0.7334079690971351,-1.4860467434438183,0.04462541653013744,0.41927210550257943,-0.5363209017526278,-0.28122894907440604
1243,2.1697379608904073,-1.1958967512475178,0.3566704129687008,1.1333241497760962,1.4582271013494104,0.9836006240219672,-0.25258968762410144,0.15688153864891138,-0.1119295645182141
807,0.18334908810082956,-1.666391247915805,-0.2154071124805422,-0.3866355473767244,0.29232123456675746,1.3420846933670967,0.716366532738922,0.11451329229077964,0.28186758312532595
698,-1.6132857824361393,-1.5181467234279924,0.25626138741088716,-1.4262311300034018,-0.7447565444641031,-0.02226107644731511,-0.023346958726920063,0.10750596248911835,-0.3130007420790785
906,0.6865875338268165,-2.242755150860341,1.4689632563560693,0.022607578835585628,0.418067951962643,-2.246420315241327,-0.40479122407271523,0.43364220238016415,-1.226572566901917
2075,-0.6701629231099229,3.4356316029407097,2.733612221276879,-0.5911162182663211,0.045280856258720935,-0.5346316706202285,-0.2329111558823639,-0.15649120112167628,0.3081423537774316
1502,-0.16656137623928635,0.9033637559891573,-0.12472778109434142,0.3480892692586255,-1.1107991947821982,-1.0195026436207255,-0.866187653271302,-0.08547902221803715,0.13863201383718465
1799,1.0711574316284127,0.24918360303779571,0.08773725757674453,0.9609585655384301,-0.2652033109127449,-1.5063478643199681,0.1221868835745362,0.7032907746325938,-0.21027202969603212
1967,0.2661403434504586,-1.6083087912360292,-0.06456780564693379,0.9707655432579577,1.7669123507017863,-0.9720268735049868,-0.43811088188088904,-1.3726603308369176,0.1789461736756357
454,-0.7006045885339152,-0.06354769071014574,0.24954946365427497,0.3558468491689108,-1.4394594443655315,-0.3328056192772362,0.4134305314704546,0.25964898588948626,-0.20601884977609894
873,1.8714988852175485,0.7472800946439425,2.1521122101989167,-0.858409379635016,-1.1978960658910285,0.578132785360031,-0.25136457346980234,-0.03541777475696394,-0.0035901060090684097
1385,-0.46352721208904035,-0.47356309568407745,0.2767428723538333,-0.5512897029867619,-1.453703513336753,-0.20063297255634074,-0.4368125015803735,0.06714101247209953,-0.19197803712296987
1653,-0.48055179558585387,4.881945151230527,-2.2061571713176655,-0.5053104936367441,-1.3183170866779432,-0.04315654848431415,-0.23517710481091508,-0.5035894802458118,-1.3426813001196336
418,-1.1227844984066473,-0.9782510165413287,0.516721747137008,0.615165353209848,-0.037205505779980184,0.1352113387815851,0.8458985913645802,-1.1241697516945506,0.3684489588399241
1248,-1.1895292049119857,-0.009745958103502697,-1.6086384507795093,-0.8973863349659116,-0.7232731687695034,0.9165352627408249,1.304988404881178,-0.3022059060886663,0.022456769159218997
1305,-0.9636630833583245,-1.7180829639152226,-0.906963985577675,-1.0600073082195025,0.2110065687215365,0.9412164468369257,0.27385134430008945,0.032222434748879494,0.49491971649262884
1725,3.0191026929599887,0.5076764658901062,1.4209225941712615,-0.9430995387504874,-1.094223070617971,0.6809838716947717,-0.18883035100782258,0.21391561165185996,0.35165225427569113
1423,-1.7947283403795187,-0.25597907768354433,0.3263746063334199,-0.5487024706346489,-1.2103299006989914,-0.3833775419218224,-0.06069852747215891,0.8341800910745808,-0.5884094372862076
213,-0.4345306122485522,0.6988842494571353,-0.5212764105906159,1.1854641515815671,-1.3120345785151242,0.44195500788188136,1.3702568394128642,-0.5382124578639552,0.009840363764791254
1539,-0.15196816400133892,-2.120500749168437,-0.5701986673850078,0.6564122771526528,-0.3020289700775077,-0.37168182422136903,0.4618072990522928,-0.27848765308725154,0.4989783130236379
1145,1.5111052804706417,-2.3216992373820227,-2.7623452783289824,-0.5664847356227997,0.777476527934199,-0.17952609379004608,-0.26710113985805317,0.363330616936113,0.3815816586830302
1054,-2.772079822826673,5.272263682437932,1.275721555331323,0.8451782104056065,2.438317102293179,0.13288478978887672,-0.9458169579595864,0.4219648964572139,0.9572472375075931
1488,0.010840422386144164,-2.457820614551399,1.802020131712951,1.3641420962265722,1.2793964352224956,-0.05621028397677971,-1.024095702974797,0.29642573784066323,-0.7953453914725109
1056,0.04160618729136105,-2.093272427463554,1.7789288079186631,-1.0547133049303132,0.5379856047923766,-0.4831248139021054,0.6294048905324461,0.1712260333342353,-0.5395722533339435
657,3.5533723375516146,-0.6930534718945369,-1.8887381604806779,1.1950731854684866,0.25081889190563483,-0.8967945528361791,1.1476274779554922,0.17069475659144087,0.0006363428482312174
1663,-1.9439993815560335,1.7210720352726128,-0.09814330271206193,2.395790032152009,-0.19671432433833838,-0.2265275943113711,0.2378455678920075,0.7355486171464557,0.25236263383514684
306,-1.2405349012558264,0.8322147432328924,-0.8275332728437821,1.2950289625319649,-0.5708763700859554,-0.5141513597232439,-0.8355667422383809,-0.4716992540159548,-0.4034305999667497
1514,2.822456078131326,0.20076043752997044,-0.3527710717933191,-1.7879515045890353,-1.2362332362603525,1.2830055019984945,0.1479965893361637,0.488515969649907,0.37121771769001877
1876,-2.0005308584495443,0.7602892227091794,2.1298277798981653,0.24499973786360754,0.45783367401191727,-1.494078272852041,-0.48746772551466777,0.17010727109060844,-0.34157938519387776
704,-0.1026699333341508,0.25606856897369273,1.4857306228328861,1.0264762602080588,0.08817736014217377,0.8228826122291338,-0.10802897953389709,0.039553026310730724,0.15463895863242244
950,1.1442006179643636,-2.3178526018768304,-1.0419579449610532,-0.3665008692569653,1.0663445633294628,-0.1664019433380229,-1.311231725489184,-0.0891784252800988,0.2652075846851182
479,-2.832446804865744,2.510934746923576,-0.3081056522754282,2.1614970795649433,-1.0584492498945226,0.5438146430066227,0.5909150704566417,-0.5274512976616598,0.2649334940012023
1994,-0.651423243739809,-1.5113738507392243,0.9832258284501587,0.6822534521665097,-0.06128827136947914,1.2571952455363007,-1.0477075450652422,-0.2253579651022313,-0.10179935940599605
270,-2.499017728856317,1.1441056108499774,0.24379384764496928,0.8852881764503401,-1.364479566765872,0.2119787025177381,-0.7688486063705097,0.03198679889437309,-0.2576495010249507
1537,-4.205608384780989,1.5401953353515607,-1.6327981617047227,-3.4201971232270925,3.9582365110018936,-1.9062825989103362,1.5160549266064431,1.303629622631249,-0.3647558905421484
881,-0.279127391277311,-0.791176931426263,-1.999182415581762,-1.4402880591428375,-0.6857911989788787,-0.34528096724160656,-0.20652748050486242,-0.33197100512704264,-0.25200439627943305
1121,-0.5429994258475135,-1.9643029929561293,1.2223790652240234,-0.47342652165249627,1.8208727898433734,0.33380672670358535,-0.9599336420339755,0.38193226857064744,-0.2623711777379823
1161,2.0009851153356433,-0.730973869921561,-0.4170894617831122,1.0985354807453582,0.5366435196283632,-1.6686988089493873,0.8016123333887543,0.625497402081765,-0.33892848190625835
1862,0.22527215810912848,-1.9305724612479473,1.0862852605666087,1.378553916515084,1.9746406034377968,-0.9976490379612429,-0.9169869813561929,1.186639167366293,-0.49431404018886976
148,0.7322756964794596,2.625061151320281,1.0129180688397208,-0.46641795361699473,-1.1880010683716584,0.12249294348017135,-0.3136227493093845,0.1634413593942734,0.21094515566021502
1902,2.421933079616712,1.0376244669484447,-0.17249709369066066,1.1107090029141715,1.2467520327713397,0.9037902546733306,-1.026880546285723,0.6388922545352504,-0.028629454049679048
1882,-2.6083428015913412,1.7496626103162287,-0.1376078900805595,1.811183885494866,-1.7146517727931985,-0.3056070479578315,0.8941542993042415,0.16401861184057356,-0.12067734897888374
1867,-1.5367249672243584,-0.5850338477822048,0.1678051795602592,0.6105203144384685,0.5372172957823613,-1.1054293275512506,0.0708693666211892,-0.38177351442390284,0.12332194114539732
1165,-0.7471643102585315,0.06106309585190635,3.0152352561607847,1.2241825403943603,0.7498497988651792,1.1076937729000267,-0.5722001180181752,-0.4636510586650153,-0.6862430679761374
1394,0.5825528408731043,1.9759507125462583,-0.5035987458047342,1.364685348041274,0.7130151494760095,0.697579545211427,0.17280439573190942,-0.3574138465295371,0.24262481667553956
1633,0.6957023404747625,2.1578310539798755,4.978983029487753,-1.6219104877434365,2.439428927076752,-0.8346633869004729,0.166369443519438,-1.0803060165329792,-0.1385837349640298
107,-1.661031235974169,4.685495262082237,-0.19133056264111328,-0.47058572495841366,-1.1076009314374553,-0.2278029340814118,-0.241715746054521,-0.0063642499019680035,-0.2874573424750478
648,-1.6538345869572408,-1.0865063902295429,1.2236106392461368,1.6185951082514591,-0.761976231983493,-0.3695956414010783,1.115574551980196,-0.8336390405753608,-0.151698982160592
1564,2.180363098728742,1.5268099215702948,-2.1482808197008723,0.4247735212716846,-0.8799606936838112,-0.6619005883067953,0.21695135035755683,0.3623581036493124,-0.3722176708461253
456,2.9613830575889986,1.0324730938255111,2.169826906992159,-1.1680137696802853,0.2248324367919377,0.1728276579067741,-0.04791434995581391,-0.4028702587631992,-0.022479453564632046
32,-1.3755797698743213,-1.4661281958177126,1.16010429775225,-0.9503071743715685,1.5196618765094532,0.795236109135233,0.00857577216302048,-0.4010706366375313,0.05475631918070478
81,-2.5184003750891497,1.0332148739009954,-0.09810894050515283,-0.5112443865612996,0.3807650727040095,0.1269858864112416,-2.1629844846015427,-0.6204146452525323,0.8702851442741308
518,-1.3731658982023842,-0.7882857906100597,1.4301570781202273,0.4936521033453192,-1.337198978784187,0.09232421120553268,1.2375959522055084,-0.13500627419085456,-0.763263367830855
1590,-1.6940340648471155,0.8954828622904054,0.03976274427903291,1.1709823324075257,-0.4812261803948971,1.7336472482584335,-0.6899846196048046,-0.016893590719637686,0.041128644922262925
1868,-2.0995299146602004,-1.3547008728224454,0.5246749689433441,-0.1841774912350878,-1.0398453139831503,-0.5495970929798419,0.297562342770168,-0.1287377450323521,-0.3975617264729349
1834,-1.3459487217680135,0.11748115621966863,-0.1469622164507392,1.2339995999538935,-0.8567235930123787,0.185875791978706,0.5544189858667381,-0.014952746581275923,-0.19767773461522004
706,-3.0160398997068802,0.84413868090165,0.23472673316207707,0.764903548454394,-1.0624263418385989,0.4296088971454322,-0.8895949143286317,0.15016802588528766,-0.4632959753589106
54,-1.730200053120122,1.9411400504112797,-0.4646362194168754,1.2687808387701283,-1.0312044184364675,1.0247365472480479,-0.07817763557928366,-0.2730558785252749,-0.017453312579840757
961,-1.2537966666987983,-1.5314322069389452,-0.5141345548296388,0.3222699055654116,-0.5829429635510981,-1.4647336973729257,-2.439669954464795,-0.4608634513223591,0.35762122869979424
2039,-0.013043749078708998,-1.3889148442244845,0.7013618634390881,2.25692328975145,0.04267725968415168,0.32926700615893134,0.10952203075324748,0.08697562068903474,-0.16737670710537875
865,4.85969127319071,1.9900847616306472,-2.3013981589906813,1.0063370331149786,2.854698593918501,0.4968883022170833,-0.6066125461755361,-0.19853275260408454,-0.8630801595457477
2073,-0.533898492341514,-1.548948720568104,-0.09272661771235165,2.0309925432092624,-0.12465387366867478,1.4230093922441256,1.7561903370527847,-0.52549188760416,0.427558758492346
