id,h_mean,v_mean,s_mean,h_std,v_std,s_std,contrast,dissimilarity,homogeneity,asm,correlation,entropy,intensity_mean,intensity_std
42,1.730391031267188,-0.44813865122219304,-0.22874242838605333,1.316480408963894,0.5208924064472883,-0.84777423401515,-0.3882048822052502,-0.2835786407351502,0.12069301417914993,-0.42873445178782743,-0.07208984348411049,0.4866355851346197,-0.09012701262593245,-0.7367936671648744
1370,-0.18176596240214005,1.3234288507738878,0.2670655998212208,0.628837993696334,1.3663367324792304,-0.5052469336050279,-0.5849507434817648,-0.9172798939625868,1.122873223486851,0.42705019019594204,0.6833826643344538,-1.0471178264509307,-0.1378510550298596,-0.05043356057747141
217,-0.5201116239337239,-0.27950601708783657,0.710682079627403,1.7112170678465783,0.3952109008930146,0.684947170941683,2.3311785320160943,1.8617196239462048,-1.320384754756286,-0.0912114859831243,-0.8404221473731425,0.31735660584569086,0.7607792551513959,1.058578970555212
1734,-0.6990159918000682,0.3014858904276788,1.2244580821936262,-0.5207418775627582,0.8682655440885347,-0.5481968733215471,-0.0463154631500885,0.18790907894081194,-0.34787939689512615,-0.26854788351935793,-0.12358479664837471,0.14478048402095234,1.0152892043863582,-0.2445054949558968
1355,-0.23828496039591043,0.7929344084948992,-0.8085024295841771,0.8684251858613008,0.5488058006837231,0.7958221840641807,-0.45275607834115955,-0.12117083947882387,-0.2724209541895434,-0.724484088754105,0.7739849965144243,1.019970965540457,-0.7595120882101764,0.6404095650819931
183,-0.624326002581877,-0.6802913855553491,1.2201727880808568,0.7426219376318912,-0.3252450384312342,-0.9138720306308227,0.5717139230876708,0.7429319117031623,-0.67391617213113,0.23200104434061927,-1.7747313517623098,-0.4146809112611148,1.3083552768596014,-0.6091290175330931
1732,-0.9116385802618759,-1.2297488995835637,0.5035800509082485,-1.4285168899364362,-1.5578634455577813,0.3320138476412891,1.640635347005301,2.413245638021218,-2.5248595964710527,-0.5362345026979315,-1.1677458799097937,0.5825050017879023,0.7586323784677708,0.3643005720761822
1129,-0.6359967607404946,-0.7379186703361525,0.4322308588553369,-0.9663463921168933,-1.001641448299976,-1.8948791870268518,-0.8679710177974113,-0.9475856559195087,0.8291264195801427,0.1478066369217582,-0.32749936448066924,-0.596210237637316,0.584918617258816,-1.8468397586408414
34,-0.05588914402450207,1.668029290319078,0.6294250339281019,1.2372431958890993,1.8424256501629066,0.040249196873860055,-0.530217513704251,-1.0637577434210437,1.4589875353348913,0.32211477749214085,0.8122770798806059,-1.1593563170506496,-0.18971373747263987,0.7390715309686002
345,-0.7941578205614035,-0.9671855620476437,0.2825626369923911,-0.8483057701700802,-1.2932468740003709,-1.6197836446049583,-0.9912367450293966,-1.6222773948707312,2.078969488626518,2.1137120124631936,0.6624377886547977,-1.930322517662902,0.473591977824426,-1.6405119052801256
1445,0.5589540945261412,0.6796985655142427,-1.1527850464588365,-0.49980715278317733,0.9000433754752581,0.871804106295968,0.00142149926179692,0.3664410996998598,-0.6640710369753056,-0.687935741970733,0.5458994056545452,0.8682924719292108,-1.0437424726234812,0.8945064295125756
946,1.751943233758583,-1.0063025276366775,0.21702939990209993,-0.12733846324348386,-0.2820397144125185,0.8908746738829949,2.5652635881832,2.7794402616673617,-2.643320121154016,-0.8495742603891294,-1.0561967922440072,1.041978832409793,0.4262360590289409,0.9499121883755108
725,0.46993083406896025,0.8182009991265217,0.04180572433727185,2.234986503911551,1.250832953232326,0.9242944999933845,-0.03556981493105683,0.4684316447471942,-0.8759180896965586,-0.8454735542051627,0.49246219515955725,1.2235315058275928,-0.2568918770870052,0.6872098035625309
1681,-0.9116385802618759,-1.2297488995835637,0.2769413754146696,-1.4285168899364362,-1.5578634455577813,1.3290220711453171,0.15646033022055947,0.47892210080920566,-0.6530566860919176,-0.39648030039297405,0.5842487343713617,0.4883418486788712,0.5381759372035072,1.3862131425002424
490,-0.6385722132248484,0.10720252817687316,0.5556026796201554,-0.13804507492974635,-0.09990981925262016,-0.5212973163465332,0.7671842218058113,0.9502155527803154,-1.0815523904390236,-0.7577169403059042,-1.8278900734461172,0.6977213978959557,0.5014386079228574,-0.6029453742718756
921,-0.44160849916053446,2.238118556828968,0.9513677901303307,-0.48436985181931347,1.0028023470176983,-0.7193918528326404,-0.33316242514085764,0.17683581976424467,-0.7473037035813777,-0.45441661350386614,-0.4896242514017617,0.0697072034829749,0.6855896924896243,-0.942523973070076
298,1.5462151183789985,-0.5122667669132486,1.567570313691634,0.34488618897491224,-0.19725344202676853,-1.8501496953266454,-0.4839493809050392,-0.39722524807360826,0.25529165506276136,0.25294771816939743,-1.2623432721883214,-0.7710014341525451,1.4802145319725264,-1.4198980804117924
1034,-0.8644707008701793,-1.1841652975301222,0.43159226455286737,0.3074775010407019,-1.362680613546447,1.3694354373900515,0.2647285340389319,0.37615448494246323,-0.2896108108363924,0.4335195427776956,0.5308985524581611,-0.607138293186789,0.681596786833731,1.4354896102445394
1015,-0.764367276145766,0.5286485591626565,0.375304552755766,0.4159490485939504,0.5949886887729083,0.47099235552710184,0.35239446986901773,0.3679952413386766,-0.2365103831911917,-0.5565736049537711,-0.11786667992857369,0.38151591623945624,0.2526990548686252,0.20394425007810232
112,-0.8600722810087412,-1.041819021641133,1.2222398755616735,-0.2814218907389713,-0.6278367146039382,-0.18989000193369962,0.0972819581941654,-0.0609478509746833,0.296105322819703,1.7378788818527289,-0.19158475724080778,-1.3525689082392667,1.4249407992196794,-0.06597647973437225
1048,1.4045895346123014,-0.6634444626867797,-0.40931108634431707,0.4858290788371575,-0.6474447803950102,0.20713457331971932,-0.6770231681498704,-0.5846935832558513,0.3629351710498338,-0.7164163457723697,0.8644248371911026,0.960904011525735,-0.2580925624674044,0.27638804683600204
1475,-0.9116385802618759,-1.2297488995835637,1.1011404047320372,-1.4285168899364362,-1.5578634455577813,-0.5188965994909229,-0.20726826597040404,0.12613194879785553,-0.4192237289974337,0.1821310636528662,-0.23255576168601846,-0.42540424605739885,1.339892521987886,-0.5078648341162293
1827,-0.5532896539067785,-0.29453430126030977,-0.3202657489822299,2.9322721840391033,-0.12015879672244273,0.008829305298609393,-0.16822832100197985,0.46027240114340756,-1.040015768583925,-0.8289802413769278,0.24104803922273302,0.9753664425667636,-0.2616076829989663,-0.008156289993790686
273,1.1171107045362634,-0.5149065657953011,-0.18253705259266553,1.3901189342194007,0.06660547682382792,-1.303975872593772,-0.8634872221376714,-1.0295666273670803,1.0205220346981982,-0.432405119607235,0.6053531824354396,0.42752357711813616,-0.06439912237481255,-1.1102467496561783
1646,-0.9116385802618759,-1.2297488995835637,0.4973129635594753,-1.4285168899364362,-1.5578634455577813,0.5826575323645166,3.0739811285093723,2.8266473139464137,-2.379266854993422,-0.7765249646247077,-1.8970486689197035,0.6746898307852955,0.7525362442974051,0.6212051051359702
1873,-0.576657266174582,-0.08739664435278108,0.5709016858055428,0.1448255234055429,0.1751438352733948,-0.20299056740566465,0.3278882073838878,1.024231548328952,-1.5278815519468796,-0.7688916130216967,-0.5197991951550559,0.7314298951458388,0.54607318962664,-0.22852216038767847
1684,-0.8310032488745456,-0.628659643463401,-1.5495862966212186,0.09607505766281974,0.3694282689383274,-0.31837440814724727,-0.5017686033114191,-0.18877600076734263,-0.21437768820608857,-0.6903939360884913,0.39542522359586535,0.7363530337109835,-1.293873536524909,-0.38544712292045824
293,-0.9027542779082631,3.45456468617648,-1.0663609310354438,-1.0787496454891403,0.07514760751800859,-0.07991126067950169,-0.6546814966728911,-0.7156300163261433,0.6724826399414653,0.5639119738446797,-0.38371270699128074,-0.44143671740822904,-1.8411017075759655,-1.4062629758115588
804,-0.758932101659881,0.3845994697810838,0.10163184933821463,-0.556538388712201,-0.09165421737135265,0.18621154085000524,-0.63268770589365,-0.4213144434752643,0.09489320614436486,-0.6233933885998387,0.7900016440418319,0.7575503144501151,-0.047127433622063175,0.15443651396713157
1733,1.713255875900073,-0.1658016916933972,-1.2239800413509077,-0.38855980482717123,0.2587424709172897,-0.36465760744070697,0.27860510853760917,0.9459416632735703,-1.44037601917809,-0.8132706076041145,-0.7133406280103891,0.8395967388711044,-1.064209676305559,-0.4006316440491925
327,1.6359699249439297,0.24184639718939605,-0.10465376512026231,2.8226928651262595,0.2623243100575066,-0.3125806166237344,-0.689353606214155,-0.7647797456537156,0.7309728985749454,-0.5703742675911918,0.5295979151294173,0.6851765114781055,-0.21192109626213734,-0.6525937193756982
1025,-0.7868052738928182,0.6895104180907612,-0.5583051128286978,-0.7656898993217867,0.19890889680290016,0.18330430471348133,0.06458117260675258,0.48805268293725307,-0.8195991723092769,-0.6658938831460215,-0.06729748350464293,0.6006469072897588,-0.668247283614174,-0.022388235471684868
77,-0.8739836128838935,-0.8841917969070683,0.7413051240048073,-0.7982062046432994,-0.24476448351858998,0.2607805436680641,2.418457933737581,2.188477903507379,-1.764740579024854,-0.3413971681416271,-1.7571060371459173,0.24462478274404703,0.8918936658166149,0.4340429586436187
1462,-0.7360732196493208,1.5168318551179996,-1.8370566420931769,-0.39060055121759785,0.9113314200142316,-1.2185329846978885,-0.9450845724627642,-1.202270616980566,1.2505805306796984,-0.20788992034627812,0.6121632788636394,-0.03314770590176785,-1.7319479172894912,-1.4305213153831509
1631,0.6136833044916756,2.1596450794728552,-1.3576335456033497,1.988861845287397,0.6202851223956147,-0.09789386175831054,-0.7121977720323123,-0.7762415402399876,0.7205222072127475,-0.4003799792259073,0.464098413943562,0.25879894535410025,-1.538852312822838,-0.8367960112396233
1479,1.6086253401935404,0.2013885898604228,-2.0776285404059602,0.03624484406942084,0.91312050775389,-0.9302283824103171,-0.7951093383266392,-1.234907591395713,1.5274333717434296,0.2593640458817361,0.3344527020815947,-0.7659364767809969,-1.9233414595963498,-1.153742540924339
1784,-0.7938741423153378,-0.007030813875826523,-0.8703617097902824,-0.06718746562931949,-0.4594059726499049,-0.03450322828430339,-0.8354248458534378,-0.8698785739786828,0.7142380129944813,-0.5927375669357807,0.7935102321250112,0.6089521831991769,-0.8479517560394841,-0.6157700884262557
1449,-0.7874972241005584,1.2730145584378065,-1.3829542547097249,-0.674059707309535,0.7765237351572508,-0.9489315750415056,-0.7837838889447101,-0.7715791153235381,0.5942209495085282,-0.4979281600509493,0.3603670392362945,0.3017143774009162,-1.3971591731608954,-1.1370711625832122
2185,1.6035094372891388,-0.7208401381843645,1.1489787944690515,1.1110525717122042,-0.296671078501844,-0.8781455055338614,-0.28144416141041034,-0.06794148834935776,-0.12278672213292374,0.12195243255876143,-0.19059341275914754,-0.26752344683740176,1.21430501565068,-0.5770262506316385
1943,1.4597151185050348,0.6960033326680906,0.9339034226603208,1.8273816881201481,0.07302722560881175,-0.09016307941683259,-0.563343486811122,-0.3618685257905325,0.07982951509216638,-0.672492885780336,0.6014025218280101,0.851353228495806,0.48434944787747786,-0.1663177637702437
1861,-0.8371845763838397,-0.8944997259721281,0.2817855322532359,0.023087673412253804,0.473592788719923,1.2708227300250434,2.1963167815261606,2.0421943217537737,-1.7476898955532054,-0.5966917115313175,-0.5269057769382689,0.662227816717582,0.533834026558719,1.3379960523669536
1833,1.677410027707349,-0.3971438140971922,0.8021662761243287,0.08293033185808568,1.4285991229548634,1.1631017433168511,1.4264567974310054,0.8429797797019751,-0.16173091519386598,1.0387214227742259,0.19915332996417684,-1.2892922510834495,0.8444003093975954,1.9677625883674994
336,-0.6679165539328322,0.31297557378379126,0.04634004056044092,-0.12940583443839435,0.039838999264866566,-0.5378587257117994,-0.7391005459907513,-0.557884639986266,0.21182903300760544,-0.676848235709323,0.6306127844992722,0.72055837416817,-0.05861808469829719,-0.6127522944138396
1068,-0.6804285175031212,0.7782548542090901,0.05512275186438398,-0.15852367791835373,0.944973749494145,-0.481146436538202,-0.5932612268166274,-0.7997479325270871,0.9503369432424946,-0.4548324249440801,0.5289445168529578,0.15398577873644945,-0.054133866592920826,-0.3159926940044057
669,1.4963010188109762,0.8655913345338196,-2.179478453763877,1.087225286291775,2.2230670422408902,-0.44571670671084634,-1.0944413520251322,-1.8417999013535649,2.379331796405285,1.6037180600734218,1.1860968142601191,-1.9179214760344037,-2.1413536574973024,-1.3053439828522144
522,-0.9116385802618759,-1.2297488995835637,0.8600488048771621,-1.4285168899364362,-1.5578634455577813,0.11337876649673546,-0.17912858286445077,0.07057138521016514,-0.2592545629413284,0.07040623807143714,0.2946605238879982,-0.02429213443335342,1.10537740224073,0.1402041880242395
1662,-0.7158263037075552,0.13577329336083188,0.14116128167454053,1.3905221953030449,1.0099606061330502,1.2334080724628518,1.1573130976140353,1.4162637767204196,-1.5475755823922923,-0.7974987575800614,0.05713538150944843,1.0090535222826191,0.1570873796086123,1.299033718959169
1602,-0.9116385802618759,-1.2297488995835637,0.6494765983500167,-1.4285168899364362,-1.5578634455577813,0.1387269490912633,-0.4107398207365287,-0.08445424326178333,-0.26546032086298377,-0.4869439734149539,0.5547185658722276,0.5149596950347228,0.9005491699055421,0.16618554486772966
1520,1.7526878797075047,-1.2253588508971038,0.9247300266306796,-1.338563659738829,-1.4167346099380378,0.5948832491035976,-0.08241774889316604,-0.0048044842724365155,-0.018116860517199122,0.3311518320741381,0.46809008815734987,-0.42819884834657274,1.1671139498577014,0.6344246332540441
1500,-0.514318871204108,1.8817811770357353,0.5925269290442579,-1.0983626132614028,0.03134510677254012,-0.25275990473993337,0.42873495631717395,0.11641856355525207,0.23663226340608975,-0.48202303499041377,-0.6835015791185011,0.6478896459640684,0.5006754864200075,-0.248235845557524
802,-0.8682059931382187,-1.1140942776236702,1.5534986175201981,-0.021888083111394136,-1.2818596816382823,-1.6671889071295873,-0.2304603124862999,-0.21111678682532986,0.22563357201921175,1.6533089473338038,-3.657556629805969,-1.690577150110399,1.7299574518242895,-1.6207466399269723
275,-0.46688453896835624,-0.2755844508151597,0.4271920086318717,-0.037501586433022205,-0.11136791871838381,-0.44247794225101084,0.8509075097281946,1.8632737655850222,-2.5242537589301377,-0.8635126420809784,-1.5586579241351415,0.7767656050132266,0.5093106093390413,-0.41529351497488665
1091,0.7998276611605429,-0.29988500208739177,-0.547147698495797,0.3112794632899847,-0.35466175485710194,-0.27474921544463593,-0.3065302250584377,0.0911637619244835,-0.4923521471137718,-0.7070834834019898,0.05861662290624668,0.7679892398305646,-0.5139512762020852,-0.4740617691384744
1487,-0.9116385802618759,-1.2297488995835637,0.7449091766927002,-1.4285168899364362,-1.5578634455577813,0.7737757626742243,2.3436635837238176,2.1175701912363762,-1.5579071901868864,0.02275511155883498,-1.1356026494444584,0.04003716557733925,0.9933785449285051,0.8170972927693673
1259,0.7330854522763838,1.6009205827541315,-0.09422747080322652,-0.2948127912808943,1.306435495127588,0.6004281292468127,-0.10634421021539828,0.3419633688885,-0.7270438256179611,-0.8228712030966046,0.501368796645996,1.1393512389848155,-0.6515344537544945,0.5923403127765192
1215,1.5613135744581577,0.2980381732256491,-2.0378941793753573,0.24865582905805184,1.1715009560119332,-0.6021207611271019,-0.8503837158561903,-1.0025634163926431,0.9843283590186062,0.35756687756880645,0.6066415665099341,-0.5242376757645109,-1.9110467443131425,-1.0645233358244162
343,-0.9116385802618759,-1.2297488995835637,0.4818930620531796,-1.4285168899364362,-1.5578634455577813,1.6146518571045985,2.2248043453298525,1.7187385931750856,-0.9164527796266748,0.48919659603491217,-0.30141124278742537,-0.4699512697055026,0.7375369658056822,1.6789776973736896
1625,0.695868714596401,2.3679735584709665,0.48882562993376516,0.5368033439800118,1.4772273520424775,0.8641623042050525,0.18436809286135408,-0.07940328293562875,0.3514456581187674,0.3843655343327038,-0.12453413867494324,-0.7979788442440872,-0.737147559938858,0.048534625280426014
2184,0.9259746859905718,-0.3264226473578134,-1.2639837838573027,-0.24009681372721844,0.6109429015891915,-0.5967913849995518,-0.5621838844853271,-0.32495766186863995,0.009515578844743708,-0.47909527653278305,0.3332846941940596,0.43143054052148005,-1.0704982592217387,-0.6119295660316209
1265,1.7257595557472687,0.5803130974909977,0.9795818283585803,-0.1588644155847266,1.4499525415335959,-0.2805368027432882,0.46974622523944953,0.8291867726574789,-0.9887967504659344,-0.5884840502371266,0.18550143748601894,0.6537177235795961,0.5040448725686095,0.8080378776442929
1525,-0.7786063737528075,0.9936870596956888,-0.16476599668587158,-0.4702336362449045,0.7041544491516553,-0.8982920023723261,-0.9549411922320199,-1.2082929158309803,1.245678912011341,-0.4234590233038062,0.9264864312090333,0.5767049985075197,-0.44761724167714007,-0.8777210005159374
1997,-0.9116385802618759,-1.2297488995835637,0.7805491914655522,-1.4285168899364362,-1.5578634455577813,0.4621486837228379,0.31540315567616395,0.5904317633942915,-0.6910266858657885,-0.08909170459029946,0.06710129652025562,-0.1480509429311919,1.028046373825393,0.49768605647512004
1721,-0.6350307808235512,1.3382136820066146,-0.5693687776612124,-0.6239749798760396,0.9730652510787239,1.1976738583692688,-0.4199779859320271,-0.15613902635219523,-0.13554111943497635,-0.648113261174007,0.8490379993841529,0.8146916199098635,-0.6362716629688305,1.107482528249274
390,-0.6891370370298666,1.1846516278806312,0.0715812035124142,-0.8439893508840445,0.028851451245988518,0.10452215596712146,-0.6494246327959546,-0.7047510248544272,0.654270396053682,-0.6421202072118792,0.5746367108508158,0.7848623011543148,-0.1965333129920785,-0.46141826502745287
1523,-0.5638886257389941,-0.45315246581913904,-0.13852930155911286,1.207248109974661,-0.16569443805257078,0.3980831154281164,0.9647418047103823,0.8307409142962957,-0.649465116594384,-0.7187135390351993,-0.47478495611621546,0.9081734638958877,0.03215333325836576,0.4158101519504812
685,-0.8901762643163991,-0.20277098700341034,0.5458989758945031,0.24944754304756517,-0.8523678747043341,0.9541471089192768,0.1880015134821772,0.10592810749324053,0.06680581625755695,0.4235140562986468,0.24626180536192005,-0.6895150493037819,0.4375815168152213,0.556579103158069
1337,0.6768096311984702,1.8677016190997417,-1.6171582515848117,-0.23983146314769904,1.2031817003847982,0.32076585310713684,-0.5984407838718441,-0.6695885702762036,0.6364719740376718,-0.13199050751625516,0.7255787034720386,0.22945209996645927,-1.6278159390463263,0.06924186761661662
1704,-0.060633657540409155,1.5467083011865794,-1.508678249697534,0.1788732635485623,0.8228530933561803,-0.9229413347152674,-0.7821990990994573,-0.8028562158047207,0.6676153683008558,0.34312679203528684,0.29685574574089096,-0.6453557602018924,-1.5207597499070606,-1.190931744384768
1280,-0.7336197557311666,-0.6965553990160738,-0.03449461320476417,0.33101257175304233,-0.989315900789792,-1.5663168013641227,-1.0565996627933625,-1.65510863699073,2.039273121544177,0.1341433293236432,0.9744471056570221,-0.06066383450688563,0.12372683141431347,-1.64661287893248
2145,-0.8694916862376255,-0.9756261412667544,1.5111973076497198,-0.5372410894083814,-0.26219755595516975,-1.1405664528966428,-0.5371364742481599,-1.07094564850057,1.5275302054209043,3.5825773535769985,0.06473787928711801,-3.0198782030099074,1.6750983766784031,-0.7329411329467295
1437,0.478609864134246,0.36239261379067345,-1.8511831305457918,-0.6506179729904416,0.16237494663113722,-1.1248119639561733,-0.8399859483348971,-0.9491397975583254,0.8821540743087624,-0.3315529251942551,0.5194343427533302,0.17169875470547075,-1.6249349073721076,-1.13490865388642
2004,-0.6862548496898565,0.16986472406781372,-0.11674255552206697,-0.2896545196094856,0.6024626714989725,0.5540427988671887,0.9059886202034466,1.6008180963298821,-1.9787212418370195,-0.6808203687187981,-0.13090314604049647,0.5793483274031966,-0.16671980981669718,0.843896160189389
903,-0.9116385802618759,-1.2297488995835637,-0.33878757966565,-1.4285168899364362,-1.5578634455577813,3.0350062654289065,0.07745275842307475,-0.15089379832118963,0.5022529183537817,0.7979750470746474,0.9211339813783889,-1.2495689963606302,-0.060757205715502575,3.1348112503032306
2178,-0.5654872212889617,-0.354519810213969,1.1036942256751014,0.4317440194032186,-0.8395073182132997,-1.4483647296956976,-0.5203222405241356,-0.4879482662395228,0.3956967276266623,-0.01912411534545141,-1.108380843836242,-0.10979585051847116,1.0940258120670479,-1.4727893461025934
1243,1.6505040801726425,-0.43749642672686284,-0.13298851324714997,0.5889772211001755,0.3135673626233238,1.2150584145935819,1.2491149484061226,1.1472030055003102,-0.8570697406958384,-0.5561609634785764,-0.013601727696081688,0.4959219191680626,0.03540530222465758,1.3313153044097081
807,0.5452554542803559,-0.2885545501134921,-1.3597862054623864,0.771441493555099,-0.1386503236910065,0.213736557929539,-0.11763100618646752,0.24560658728187523,-0.589741392896831,-0.6196800096728021,0.3140796865862598,0.643096556209149,-1.1476660579135871,0.1828763812758996
698,-0.5922706171421238,0.48486116276838004,-1.1970725996998304,-0.5238313420947449,0.5452183515627526,0.16741973916119463,-0.8756630465585167,-0.9166970908480305,0.751409380085456,-0.5148280322683849,0.8167224887478475,0.5571724968998815,-1.181036345781995,-0.7391866289462018
906,-0.8757273158487153,0.9982784505431284,0.009428956117603096,-0.43103914190207876,2.399979502647383,1.3597706337741309,0.4688571967896733,-0.07823767670651728,0.514878528778592,-0.48109654066885693,0.60456304203977,0.6372201444289899,-0.2386810312401081,1.961056947128952
2075,-0.9116385802618759,-1.2297488995835637,1.1790381551416043,-1.4285168899364362,-1.5578634455577813,0.49352350186961574,-0.5706489814636291,-0.8955219110191551,1.1374939302885796,1.5657444575823913,0.7987524971821233,-2.1285919622912726,1.4156653829101673,0.5298445886748614
